id,title,description,issued,modified,publisher
https://dadesobertes.gva.es/dataset/tra-hyr-atmv-horaris-i-rutes,Itinerarios y horarios de los servicios de transporte público interurbano en autobús,Estos archivos en formato csv y gtfs contienen todos los itinerarios y rutas que realizan los distintos servicios de transporte público interurbano en autobús concesionados por la Generalitat. Se genera diariamente incluyendo las modificaciones que se hayan comunicado en cuanto a modificaciones de trazado y horarios puntuales. Contiene los horarios referidos hasta los 10 días siguientes. Este tipo de archivos son usados por determinados software con el fin de establecer rutas multimodales y orientar respecto de las posibilidades de transporte que se disponen entre dos puntos del territorio. Más información en los ficheros GTFS en http://gtfs.org/es/,"dom, 22 oct 2023 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A10002983
https://dadesobertes.gva.es/dataset/hac-bie-inm,Listado de bienes inmuebles de la Generalitat Valenciana,Información sobre bienes inmuebles de la Generalitat Valenciana.,"lun, 28 ago 2023 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A10002983
https://dadesobertes.gva.es/dataset/sec-mapets,Recursos de gobierno abierto de las entidades locales de la Comunitat Valenciana,"En este conjunto de datos se recoge el directorio de entidades locales de la Comunitat Valenciana con los datos de identificación y localización, y los instrumentos de transparencia y participación que tenga publicados en su sitio web: portal de transparencia, portal de datos abiertos, trámite de acceso a la información pública, presupuestos participativos, aprobación del Código de Buen Gobierno y la participación del municipio en la Xarxa de Gobernanza.","dom, 26 mar 2023 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A10002983
https://datosabiertos.navarra.es/dataset/agencias-de-viajes-en-activo-del-registro-de-turismo-de-navarra,Agencias de viajes en activo del Registro de Turismo de Navarra | Nafarroako Turismo Erregistroan jardunean diren bidaia agentziak,"Listado oficial de agencias de viajes en activo del Registro de Turismo de Navarra con información detallada sobre las mismas: nombre, modalidad, categoría, dirección, ubicación, etc. No se incluyen situaciones de cese temporal. | Nafarroako Turismo Erregistroan jardunean diren bidaia agentzien zerrenda ofiziala, haien inguruko zehaztapenekin: izena, modalitatea, kategoria, helbidea, kokapena, etab. Ez dira aldi baterako etete egoeran daudenak ageri.","mar, 18 jun 2024 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/agroturismos-en-activo-del-registro-de-turismo-de-navarra,Agroturismos en activo del Registro de Turismo de Navarra | Nafarroako Turismo Erregistroan jardunean diren nekazal-turismoak,"Listado oficial de agroturismos en activo del Registro de Turismo de Navarra con información detallada sobre los mismos: nombre, modalidad, categoría, dirección, ubicación, etc. No se incluyen situaciones de cese temporal | Nafarroako Turismo Erregistroan jardunean diren nekazal-turismoen zerrenda ofiziala, haien inguruko zehaztapenekin: izena, modalitatea, kategoria, helbidea, kokapena, etab. Ez dira aldi baterako etete egoeran daudenak ageri","mar, 18 jun 2024 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/calidad-del-aire-en-navarra-ltimos-60-d-as,"Calidad del aire en Navarra, últimos 60 días | Nafarroako airearen kalitatea, azken 60 egunekoa","La [evaluación de la calidad del aire](https://www.miteco.gob.es/images/es/Cap3_Criterios%20evaluacion_tcm30-186479.pdf) se define como el resultado de aplicar cualquier método que permita medir, calcular, predecir o estimar las concentraciones de un contaminante en el aire ambiente o su depósito en superficies en un momento determinado. En Navarra se realiza mediante [mediciones](https://www.miteco.gob.es/es/calidad-y-evaluacion-ambiental/temas/atmosfera-y-calidad-del-aire/calidad-del-aire/evaluacion-datos/redes/default.aspx) en una serie de puntos de muestreo que se consideran representativos de cada una de las zonas en que se ha dividido el territorio y que componen la Red de Vigilancia de la Calidad del Aire de Navarra.

Esta Red dispone de analizadores y sensores que miden los contaminantes que marca la normativa en materia de calidad del aire, principalmente dióxido de azufre (SO2), óxidos de nitrógeno (NO y NO2), ozono troposférico, monóxido de carbono (CO), benceno y partículas en suspensión (PM10 y PM2.5). Además se miden parámetros meteorológicos como velocidad y dirección del viento, temperatura, humedad relativa, presión, radiación y precipitación.

En esta ficha se pueden descargar los *datos horarios sin validar actualizados con frecuencia horaria*, recogidos en los últimos 60 días. Los datos horarios validados del año en curso se actualizan mensualmente y se pueden descargar en la ficha de  [Calidad del Aire en Navarra](/es/dataset/calidad-del-aire-en-navarra). La estructura de los ficheros e interpretación de los datos, se incluye en el [documento explicativo](https://gobiernoabierto.navarra.es/sites/default/files/opendata/manual_calidad_del_aire.pdf). Para ampliar información y ver los datos en tiempo real, puede acceder a la [web de calidad del aire en Navarra](http://www.navarra.es/home_es/Temas/Medio+Ambiente/Calidad+del+aire/) | La [evaluación de la calidad del aire](https://www.miteco.gob.es/images/es/Cap3_Criterios%20evaluacion_tcm30-186479.pdf) se define como el resultado de aplicar cualquier método que permita medir, calcular, predecir o estimar las concentraciones de un contaminante en el aire ambiente o su depósito en superficies en un momento determinado. En Navarra se realiza mediante [mediciones](https://www.miteco.gob.es/es/calidad-y-evaluacion-ambiental/temas/atmosfera-y-calidad-del-aire/calidad-del-aire/evaluacion-datos/redes/default.aspx) en una serie de puntos de muestreo que se consideran representativos de cada una de las zonas en que se ha dividido el territorio y que componen la Red de Vigilancia de la Calidad del Aire de Navarra.

Esta Red dispone de analizadores y sensores que miden los contaminantes que marca la normativa en materia de calidad del aire, principalmente dióxido de azufre (SO2), óxidos de nitrógeno (NO y NO2), ozono troposférico, monóxido de carbono (CO), benceno y partículas en suspensión (PM10 y PM2.5). Además se miden parámetros meteorológicos como velocidad y dirección del viento, temperatura, humedad relativa, presión, radiación y precipitación.

En esta ficha se pueden descargar los *datos horarios sin validar actualizados con frecuencia horaria*, recogidos en los últimos 60 días. Los datos horarios validados del año en curso se actualizan mensualmente y se pueden descargar en la ficha de  [Calidad del Aire en Navarra](/es/dataset/calidad-del-aire-en-navarra). La estructura de los ficheros e interpretación de los datos, se incluye en el [documento explicativo](https://gobiernoabierto.navarra.es/sites/default/files/opendata/manual_calidad_del_aire.pdf). Para ampliar información y ver los datos en tiempo real, puede acceder a la [web de calidad del aire en Navarra](http://www.navarra.es/home_es/Temas/Medio+Ambiente/Calidad+del+aire/)","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/certificaciones-energ-ticas,Certificaciones energéticas | Energia-ziurtagiriak,"La certificación de eficiencia energética de un edificio es el proceso por el cual se obtiene la calificación de eficiencia energética del edificio, calificación que permite valorar el consumo de energía del edificio y las emisiones de gases de efecto invernadero asociadas a dicho consumo energía.
	Esta calificación se expresa gráficamente mediante una etiqueta de eficiencia energética, similar a la de los electrodomésticos, que asigna a cada edificio una clase energética de eficiencia, que va desde la clase A, para los edificios de menor consumo energético, a la clase G, para los menos eficientes.
	El Registro de certificados de eficiencia energética de edificios ofrece información de las características energéticas de los edificios, para que los compradores y usuarios la tengan en cuenta a la hora de comprar o alquilar un edificio o vivienda. El objetivo es favorecer la promoción de edificios de alta eficiencia energética y las inversiones en ahorro de energía.
	En esta ficha podrá consultar los resultados de dichas certificaciones. | La certificación de eficiencia energética de un edificio es el proceso por el cual se obtiene la calificación de eficiencia energética del edificio, calificación que permite valorar el consumo de energía del edificio y las emisiones de gases de efecto invernadero asociadas a dicho consumo energía.
	Esta calificación se expresa gráficamente mediante una etiqueta de eficiencia energética, similar a la de los electrodomésticos, que asigna a cada edificio una clase energética de eficiencia, que va desde la clase A, para los edificios de menor consumo energético, a la clase G, para los menos eficientes.
	El Registro de certificados de eficiencia energética de edificios ofrece información de las características energéticas de los edificios, para que los compradores y usuarios la tengan en cuenta a la hora de comprar o alquilar un edificio o vivienda. El objetivo es favorecer la promoción de edificios de alta eficiencia energética y las inversiones en ahorro de energía.
	En esta ficha podrá consultar los resultados de dichas certificaciones.","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/informaci-n-sobre-el-estado-de-las-carreteras-de-navarra,Información sobre el estado de las carreteras de Navarra | Nafarroako errepideen egoerari buruzko informazioa,"El Gobierno de Navarra le informa del estado de la Red de Carreteras de la Comunidad Foral. El Centro de Control de Conservación de Carreteras presta servicio las 24 horas del día durante los 365 días del año y mantiene actualizada la información sobre el estado de la Red de Carreteras de Navarra. La información que se actualiza cada 15 minutos en Open Data incluye: 

		Incidencias meteorológicas
	

		Incidencias en la Red Viaria
	

		Incidencias por obras
	
Consulte en el mapa las incidencias previstas en su ruta. Teléfono de información: 848 423 500
El Departamento de Fomento del Gobierno de Navarra le desea buen viaje. | El Gobierno de Navarra le informa del estado de la Red de Carreteras de la Comunidad Foral. El Centro de Control de Conservación de Carreteras presta servicio las 24 horas del día durante los 365 días del año y mantiene actualizada la información sobre el estado de la Red de Carreteras de Navarra. La información que se actualiza cada 15 minutos en Open Data incluye: 

		Incidencias meteorológicas
	

		Incidencias en la Red Viaria
	

		Incidencias por obras
	
Consulte en el mapa las incidencias previstas en su ruta. Teléfono de información: 848 423 500
El Departamento de Fomento del Gobierno de Navarra le desea buen viaje.","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-aceite-de-cocina-usado,Birziklapenak - Sukaldeko olio erabilia | Reciclajes - Aceite de cocina usado,"Aquí se informa dónde se encuentran los contenedores y puntos limpios más cercanos en los que depositar el aceite usado para su reciclaje.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Aquí se informa dónde se encuentran los contenedores y puntos limpios más cercanos en los que depositar el aceite usado para su reciclaje.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-aceite-de-cocina-usado1,Birziklapenak - Sukaldeko olio erabilia | Reciclajes - Aceite de cocina usado,"Aquí se informa dónde se encuentran los contenedores y puntos limpios más cercanos en los que depositar el aceite usado para su reciclaje.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Aquí se informa dónde se encuentran los contenedores y puntos limpios más cercanos en los que depositar el aceite usado para su reciclaje.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-compostaje-comunitario-poda,Birziklapenak - Komunitateko konposta - Inausketa | Reciclajes - Compostaje comunitario - Poda,"Aquí podrá encontrar tanto la ubicación de los compostadores comunitarios de su entorno, como los contenedores que dispone su Mancomunidad para recoger los restos de poda.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Aquí podrá encontrar tanto la ubicación de los compostadores comunitarios de su entorno, como los contenedores que dispone su Mancomunidad para recoger los restos de poda.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-compostaje-comunitario-poda1,Birziklapenak - Komunitateko konposta - Inausketa | Reciclajes - Compostaje comunitario - Poda,"Aquí podrá encontrar tanto la ubicación de los compostadores comunitarios de su entorno, como los contenedores que dispone su Mancomunidad para recoger los restos de poda.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Aquí podrá encontrar tanto la ubicación de los compostadores comunitarios de su entorno, como los contenedores que dispone su Mancomunidad para recoger los restos de poda.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-global,Birziklapenak - Orokorra | Reciclajes Global,"Aquí podrá encontrar toda la información que necesita para depositar los residuos adecuadamente y contribuir son su reciclaje.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Aquí podrá encontrar toda la información que necesita para depositar los residuos adecuadamente y contribuir son su reciclaje.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-global1,Birziklapenak - Orokorra | Reciclajes Global,"Aquí podrá encontrar toda la información que necesita para depositar los residuos adecuadamente y contribuir son su reciclaje.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Aquí podrá encontrar toda la información que necesita para depositar los residuos adecuadamente y contribuir son su reciclaje.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-pilas-y-acumuladores,Birziklapenak - Pilak eta metagailuak | Reciclajes - Pilas y Acumuladores,"Aquí podrá encontrar los contenedores para pilas más cercanos. Además puede depositar las pilas en su establecimiento habitual.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Aquí podrá encontrar los contenedores para pilas más cercanos. Además puede depositar las pilas en su establecimiento habitual.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-pilas-y-acumuladores1,Birziklapenak - Pilak eta metagailuak | Reciclajes - Pilas y Acumuladores,"Aquí podrá encontrar los contenedores para pilas más cercanos. Además puede depositar las pilas en su establecimiento habitual.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Aquí podrá encontrar los contenedores para pilas más cercanos. Además puede depositar las pilas en su establecimiento habitual.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-puntos-limpios-fijos-y-m-viles,Birziklapenak - Garbigune finkoak eta ibiltariak | Reciclajes - Puntos limpios fijos y móviles,"Busque el punto limpio más cercano y su horario para depositar los residuos domésticos especiales (residuos peligrosos domésticos, aparatos eléctricos y electrónicos, pinturas, barnices, etc.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Busque el punto limpio más cercano y su horario para depositar los residuos domésticos especiales (residuos peligrosos domésticos, aparatos eléctricos y electrónicos, pinturas, barnices, etc.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-puntos-limpios-fijos-y-m-viles1,Birziklapenak - Garbigune finkoak eta ibiltariak | Reciclajes - Puntos limpios fijos y móviles,"Busque el punto limpio más cercano y su horario para depositar los residuos domésticos especiales (residuos peligrosos domésticos, aparatos eléctricos y electrónicos, pinturas, barnices, etc.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Busque el punto limpio más cercano y su horario para depositar los residuos domésticos especiales (residuos peligrosos domésticos, aparatos eléctricos y electrónicos, pinturas, barnices, etc.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-residuos-obras-domiciliarias,Birziklapenak - Etxeko obren hondakinak | Reciclajes - Residuos obras domiciliarias,"Encuentre el punto limpio más cercano y su horario para depositar los residuos de obra domiciliaria o el sistema que disponga su Mancomunidad.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Encuentre el punto limpio más cercano y su horario para depositar los residuos de obra domiciliaria o el sistema que disponga su Mancomunidad.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-residuos-obras-domiciliarias1,Birziklapenak - Etxeko obren hondakinak | Reciclajes - Residuos obras domiciliarias,"Encuentre el punto limpio más cercano y su horario para depositar los residuos de obra domiciliaria o el sistema que disponga su Mancomunidad.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Encuentre el punto limpio más cercano y su horario para depositar los residuos de obra domiciliaria o el sistema que disponga su Mancomunidad.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-ropa-y-calzado1,Birziklapenak - Arropa eta oinetakoak | Reciclajes - Ropa y calzado,"Encuentre el contenedor, la recogida de voluminosos o el punto limpio más cercano y su horario para depositar la ropa usada o el calzado. Alargue la vida de su ropa.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Encuentre el contenedor, la recogida de voluminosos o el punto limpio más cercano y su horario para depositar la ropa usada o el calzado. Alargue la vida de su ropa.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/reciclajes-ropa-y-calzado,Birziklapenak - Arropa eta oinetakoak | Reciclajes - Ropa y calzado,"Encuentre el contenedor, la recogida de voluminosos o el punto limpio más cercano y su horario para depositar la ropa usada o el calzado. Alargue la vida de su ropa.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp | Encuentre el contenedor, la recogida de voluminosos o el punto limpio más cercano y su horario para depositar la ropa usada o el calzado. Alargue la vida de su ropa.
Si quiere saber más, puede descargar la APP ReciclApp-BirziklApp","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://datosabiertos.navarra.es/dataset/sistema-autom-tico-de-informaci-n-hidrol-gica-saih-,Informazio hidrologikorako sistema automatikoa (IHSA) | Sistema Automático de Información Hidrológica (SAIH),"EL SAIH es un sistema de información encargado de captar, transmitir en tiempo real, procesar y presentar datos que describen el estado hidrológico a lo largo de la red fluvial y de los disositivos de control que en ellas se ubican. Para captar estasa variables se utilizan dispositivos (sensores), que están en contacto con el medio, dotados de unos codificadores que proporcionan la señal eléctrica o lógica del estado de la variable que se mide. Como tal sistema de información se apoya en una red de comunicaciones, y como elementos inteligentes de la misma, utiliza sistemas de adquisición y proceso de datos. La red mide de forma directa el nivel de agua en puntos concretos de la red fluvial. Este dato de nivel medido (en metros de altura de agua) permite calcular de forma indirecta el caudal circulante en m3/s.
En esta ficha se pueden descargar los datos diezminutales no validados (provisionales y sujetos a revisión), pero medidos en tiempo real, recogidos en los últimos 7 días por la Red de SAIH de Navarra. 
Los datos no validados se actualizan con frecuencia diezminutal y se pueden descargar de los archivos adjuntos ""Nivel y caudal en tiempo real en estaciones de aforo del Gobierno de Navarra"".
Para ampliar información y ver los datos en tiempo real, puede acceder a la [web del agua en Navarra](https://administracionelectronica.navarra.es/aguaEnNavarra/ctaMapa.aspx?IDOrigenDatos=2&IDMapa=1 ""Web del agua"") | EL SAIH es un sistema de información encargado de captar, transmitir en tiempo real, procesar y presentar datos que describen el estado hidrológico a lo largo de la red fluvial y de los disositivos de control que en ellas se ubican. Para captar estasa variables se utilizan dispositivos (sensores), que están en contacto con el medio, dotados de unos codificadores que proporcionan la señal eléctrica o lógica del estado de la variable que se mide. Como tal sistema de información se apoya en una red de comunicaciones, y como elementos inteligentes de la misma, utiliza sistemas de adquisición y proceso de datos. La red mide de forma directa el nivel de agua en puntos concretos de la red fluvial. Este dato de nivel medido (en metros de altura de agua) permite calcular de forma indirecta el caudal circulante en m3/s.
En esta ficha se pueden descargar los datos diezminutales no validados (provisionales y sujetos a revisión), pero medidos en tiempo real, recogidos en los últimos 7 días por la Red de SAIH de Navarra. 
Los datos no validados se actualizan con frecuencia diezminutal y se pueden descargar de los archivos adjuntos ""Nivel y caudal en tiempo real en estaciones de aforo del Gobierno de Navarra"".
Para ampliar información y ver los datos en tiempo real, puede acceder a la [web del agua en Navarra](https://administracionelectronica.navarra.es/aguaEnNavarra/ctaMapa.aspx?IDOrigenDatos=2&IDMapa=1 ""Web del agua"")","mar, 22 jun 2021 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A15002917
https://opendata.euskadi.eus/catalogo/-/eventos/agenda-cultural-eventos-del-2025/,Agenda Cultural - Eventos del 2025 | Kultura Agenda - 2025. urtean izandako ekitaldiak,"Agendan euskararen lurralde eremuko aurrez aurreko kultur jarduerak eta ekitaldiak biltzen dira (bertsolaritzakoak salbu). Agenda Kulturklik Kultura Atari Interaktiboaren zati da, eta euskaraz zein gaztelaniazko kultura edukiak jasotzen ditu. | En la Agenda se incluyen todas las actividades culturales presenciales y eventos del ámbito lingüístico del euskera (excepto bertsolarismo). Esta agenda es parte del Portal Interactivo de la Cultura Kulturklik que aúna contenidos culturales, en euskera y en castellano.","mar, 07 ene 2025 23:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A16003011
https://opendata.euskadi.eus/catalogo/-/kulturklik-agenda-cultural/,Agenda Cultural - Próximos eventos | Kultura Agenda - Datozen ekitaldiak,"Agendan euskararen lurralde eremuko aurrez aurreko kultur jarduerak eta ekitaldiak biltzen dira. Agenda Kulturklik Kultura Atari Interaktiboaren zati da, eta euskaraz zein gaztelaniazko kultura edukiak jasotzen ditu. | En la Agenda se incluyen todas las actividades culturales presenciales y eventos del ámbito lingüístico del euskera. Esta agenda es parte del Portal Interactivo de la Cultura Kulturklik que aúna contenidos culturales, en euskera y en castellano.","mié, 30 sep 2015 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A16003011
https://opendata.euskadi.eus/catalogo/-/agenda-de-interes-para-jovenes-en-euskadi/,Agenda de interés para jóvenes en Euskadi | Euskadiko agenda gazteentzat,"Gazte Informazioa 70 zerbitzutik gorako sarea da, herri-administrazioen (Eusko Jaurlaritza, aldundiak eta udalak), unibertsitatearen nahiz elkarteen mendeko erakundeek osatua. | Gazte Informazioa es una red de más de 70 servicios que componen el Servicio de Información juvenil de Euskadi, formado por entidades dependientes de administraciones públicas (como Gobierno Vasco diputaciones o ayuntamientos), universidad y entidades privadas (asociaciones).","dom, 18 ene 2015 23:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A16003011
https://opendata.euskadi.eus/catalogo/-/agenda-turistica-de-euskadi/,Agenda turística de Euskadi | Euskadiko agenda turistikoa,"Euskadin ospatzen diren ekitaldi nagusiei buruzko informazioa: jaiak, kontzertuak, erakusketak, musika-jaialdiak, zinea, azoka gastronomikoak, etab. | Información para acceder a los principales eventos que se celebran en Euskadi: fiestas, conciertos, exposiciones, festivales de música, cine, mercados gastronómicos, etc.","lun, 19 ene 2015 23:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A16003011
https://opendata.euskadi.eus/catalogo/-/albergues-turisticos-de-euskadi/,Albergues turisticos de Euskadi | Euskadiko aterpe turistikoak,Euskadiko aterpe-turistikoei buruzko informazioa. | Información sobre los albergues turísticos de Euskadi.,"lun, 07 mar 2016 23:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A16003011
https://opendata.euskadi.eus/catalogo/-/alojamientos-rurales-de-euskadi/,Alojamientos rurales de Euskadi | Euskadiko landa ostatuak,Euskadiko nekazaritza-turismo eta landa-etxeei buruzko informazioa. | Información sobre agroturismos y casas rurales de Euskadi.,"lun, 07 mar 2016 23:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A16003011
https://opendata.euskadi.eus/catalogo/-/alojamientos/,"Alojamientos turísticos de Euskadi | Ostatu hartzeko lekuak Euskadin: hotelak, ostatuak, apartamentuak, landa-etxeak, kanpinak eta aterpetxe turistikoak","Euskadin ostatu hartzeko dauden lekuei buruzko informazioa: hotelak, ostatuak, apartamentuak, landa-etxeak, kanpinak eta aterpetxe turistikoak. Datuak Euskadiko Enpresen eta Turismo Jardueren Erregistrotik (REATE) ateratzen ditugu. | Información sobre los distintos tipos de alojamientos turísticos de Euskadi: hoteles, pensiones, apartamentos, alojamientos rurales, campings y albergues turísticos. Los datos se extraen del Registro de Empresas y Actividades Turísticas de Euskadi (REATE).","mié, 24 mar 2010 23:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A16003011
https://opendata.euskadi.eus/catalogo/-/anuncios-del-tablon-de-la-sede-electronica-de-la-administracion-publica-de-la-comunidad-autonoma-de-euskadi-de-2020/,2020an Euskal Autonomia Erkidegoko Administrazio Publikoaren egoitza elektronikoan publikatutako iragarkiak | Anuncios del tablón de la sede electrónica de la Administración Pública de la Comunidad Autónoma de Euskadi de 2020,"Euskal Autonomia Erkidegoko Administrazio Publikoaren egoitza elektronikoa herritarrentzako informazioa eta tramiteak eskuratzeko gune segurua da, eta informazioaren eta zerbitzuen osotasuna, egiazkotasuna eta eguneratzea bermatzen ditu. | La sede electrónica de la Administración Pública de la Comunidad Autónoma de Euskadi constituye un punto de acceso seguro a la información y los trámites para la ciudadanía, garantizando la integridad, veracidad y actualización de la información y los servicios.","mar, 19 may 2020 22:00:00 GMT+0000","vie, 22 ago 2025 22:00:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A16003011
